object_or_region_id,frame_id,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance
5c85640c10d9485c86bf6eb44778c002_r396,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,6,,0.05,0.7810766394914959
5c85640c10d9485c86bf6eb44778c002_r397,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,5,,0.05,0.7819496633953893
5c85640c10d9485c86bf6eb44778c002_r398,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,6,,0.05,0.7924945553143573
5c85640c10d9485c86bf6eb44778c002_r402,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,66,,0.05,0.8136173866191074
5c85640c10d9485c86bf6eb44778c002_r404,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.7974944061212654
5c85640c10d9485c86bf6eb44778c002_r408,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.05,0.7501830536277808
5c85640c10d9485c86bf6eb44778c002_r411,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,17,,0.05,0.7801947330821378
5c85640c10d9485c86bf6eb44778c002_r412,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,19,,0.05,0.7925861424837495
5c85640c10d9485c86bf6eb44778c002_r413,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.7908892183905779
5c85640c10d9485c86bf6eb44778c002_r415,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,21,,0.05,0.8052973399511543
5c85640c10d9485c86bf6eb44778c002_r416,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,26,,0.05,0.8082937869527995
5c85640c10d9485c86bf6eb44778c002_r417,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.05,0.785766891589725
5c85640c10d9485c86bf6eb44778c002_r420,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,12,,0.05,0.7978628625749802
5c85640c10d9485c86bf6eb44778c002_r422,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,21,,0.05,0.7977528260256345
5c85640c10d9485c86bf6eb44778c002_r423,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.7880938325654474
5c85640c10d9485c86bf6eb44778c002_r430,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.7907794710683129
5c85640c10d9485c86bf6eb44778c002_r432,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,5,,0.05,0.7926363018252593
5c85640c10d9485c86bf6eb44778c002_r463,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.7859389677097336
5c85640c10d9485c86bf6eb44778c002_r464,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,2,,0.05,0.7737781480963645
5c85640c10d9485c86bf6eb44778c002_r82,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,4,,0.05,0.7677378573851311
5c85640c10d9485c86bf6eb44778c002_r84,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,6,,0.05,0.7764376347433202
5c85640c10d9485c86bf6eb44778c002_r89,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,61,,0.05,0.8287978751876761
5c85640c10d9485c86bf6eb44778c002_r91,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.8186090271361477
5c85640c10d9485c86bf6eb44778c002_r92,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,13,,0.05,0.8404687511196809
5c85640c10d9485c86bf6eb44778c002_r95,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,14,,0.05,0.830353398527879
5c85640c10d9485c86bf6eb44778c002_r97,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,5,,0.05,0.8247915092512461
5c85640c10d9485c86bf6eb44778c002_r98,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,5,,0.05,0.8105168184237552
5c85640c10d9485c86bf6eb44778c002_r101,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7718623258528171
5c85640c10d9485c86bf6eb44778c002_r110,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.7739342799312218
5c85640c10d9485c86bf6eb44778c002_r111,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,7,,0.05,0.7878855458138704
5c85640c10d9485c86bf6eb44778c002_r113,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,8,,0.05,0.8052308181212178
5c85640c10d9485c86bf6eb44778c002_r115,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,49,,0.05,0.8325161432916253
5c85640c10d9485c86bf6eb44778c002_r116,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,77,,0.05,0.8313927276982688
5c85640c10d9485c86bf6eb44778c002_r122,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,164,,0.05,0.8362997199004246
5c85640c10d9485c86bf6eb44778c002_r123,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,89,,0.05,0.8321754882158812
5c85640c10d9485c86bf6eb44778c002_r124,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,63,,0.05,0.8278314707113631
5c85640c10d9485c86bf6eb44778c002_r125,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,61,,0.05,0.8251056628248581
5c85640c10d9485c86bf6eb44778c002_r126,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,14,,0.05,0.822772093046626
5c85640c10d9485c86bf6eb44778c002_r127,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,30,,0.05,0.8160403615570584
5c85640c10d9485c86bf6eb44778c002_r129,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.7980482395871294
5c85640c10d9485c86bf6eb44778c002_r130,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,10,,0.05,0.7897771040251861
5c85640c10d9485c86bf6eb44778c002_r131,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,13,,0.05,0.8031897619569699
5c85640c10d9485c86bf6eb44778c002_r132,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,9,,0.05,0.79541130539163
5c85640c10d9485c86bf6eb44778c002_r133,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,2,,0.05,0.7885961769307474
5c85640c10d9485c86bf6eb44778c002_r135,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.1,0.7479756193595272
5c85640c10d9485c86bf6eb44778c002_r136,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,2,,0.05,0.7516866274055648
5c85640c10d9485c86bf6eb44778c002_r180,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7652970755435047
5c85640c10d9485c86bf6eb44778c002_r182,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.1,0.7427870245785083
5c85640c10d9485c86bf6eb44778c002_r183,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,2,,0.1,0.7437609829736371
5c85640c10d9485c86bf6eb44778c002_r261,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.770259023336278
5c85640c10d9485c86bf6eb44778c002_r262,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,7,,0.05,0.7778450190708799
5c85640c10d9485c86bf6eb44778c002_r266,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.7987289721248605
5c85640c10d9485c86bf6eb44778c002_r267,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,15,,0.05,0.8089254705823974
5c85640c10d9485c86bf6eb44778c002_r268,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,24,,0.05,0.8154023388184658
5c85640c10d9485c86bf6eb44778c002_r269,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,22,,0.05,0.8239306491776414
5c85640c10d9485c86bf6eb44778c002_r278,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,63,,0.05,0.8305635695290071
5c85640c10d9485c86bf6eb44778c002_r288,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.1,0.7201639938199298
5c85640c10d9485c86bf6eb44778c002_r289,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.8003099005114461
5c85640c10d9485c86bf6eb44778c002_r290,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.8055168365768569
5c85640c10d9485c86bf6eb44778c002_r291,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,13,,0.05,0.7907771043522551
5c85640c10d9485c86bf6eb44778c002_r292,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7877010769354702
5c85640c10d9485c86bf6eb44778c002_r294,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,46,,0.05,0.8213221064699342
5c85640c10d9485c86bf6eb44778c002_r303,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,77,,0.05,0.833485936384461
5c85640c10d9485c86bf6eb44778c002_r304,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,30,,0.05,0.8237667432066835
5c85640c10d9485c86bf6eb44778c002_r305,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,9,,0.05,0.824373875375165
5c85640c10d9485c86bf6eb44778c002_r309,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,8,,0.05,0.7951664217452187
5c85640c10d9485c86bf6eb44778c002_r312,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,9,,0.05,0.7597657573213605
5c85640c10d9485c86bf6eb44778c002_r316,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,36,,0.05,0.8152032423784653
5c85640c10d9485c86bf6eb44778c002_r324,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,26,,0.05,0.8268586285206245
5c85640c10d9485c86bf6eb44778c002_r325,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,2,,0.05,0.8053830702475817
5c85640c10d9485c86bf6eb44778c002_r327,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,7,,0.05,0.7775897446335276
5c85640c10d9485c86bf6eb44778c002_r328,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,4,,0.05,0.7588927914871311
5c85640c10d9485c86bf6eb44778c002_r343,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,2,,0.05,0.8138692603132525
5c85640c10d9485c86bf6eb44778c002_r345,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7736249668923435
5c85640c10d9485c86bf6eb44778c002_r372,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,6,,0.05,0.7805377303456761
5c85640c10d9485c86bf6eb44778c002_r373,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,5,,0.05,0.7773335197271308
5c85640c10d9485c86bf6eb44778c002_r374,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,5,,0.05,0.7807265577225867
5c85640c10d9485c86bf6eb44778c002_r375,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,4,,0.05,0.7818701135421668
5c85640c10d9485c86bf6eb44778c002_r376,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,4,,0.05,0.7921027743627632
5c85640c10d9485c86bf6eb44778c002_r380,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,44,,0.05,0.8109751566878005
5c85640c10d9485c86bf6eb44778c002_r381,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,4,,0.05,0.8040032041295527
5c85640c10d9485c86bf6eb44778c002_r385,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7501830536277808
5c85640c10d9485c86bf6eb44778c002_r388,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,13,,0.05,0.7802803480793828
5c85640c10d9485c86bf6eb44778c002_r389,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,17,,0.05,0.7912797554703732
5c85640c10d9485c86bf6eb44778c002_r390,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,2,,0.05,0.7849650380998501
5c85640c10d9485c86bf6eb44778c002_r391,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.7867053519699232
5c85640c10d9485c86bf6eb44778c002_r392,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,13,,0.05,0.8034798791367849
5c85640c10d9485c86bf6eb44778c002_r393,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,11,,0.05,0.8025536212758981
5c85640c10d9485c86bf6eb44778c002_r394,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.785766891589725
5c85640c10d9485c86bf6eb44778c002_r397,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,9,,0.05,0.7971475998957038
5c85640c10d9485c86bf6eb44778c002_r400,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7791278053805383
5c85640c10d9485c86bf6eb44778c002_r407,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7785782492178234
5c85640c10d9485c86bf6eb44778c002_r409,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.7938720540363184
5c85640c10d9485c86bf6eb44778c002_r440,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,3,,0.05,0.7857569666189017
5c85640c10d9485c86bf6eb44778c002_r441,5c85640c10d9485c86bf6eb44778c002,sparse_50pct,vehicle,annotation,True,True,1,,0.05,0.7733639192373469
5c85640c10d9485c86bf6eb44778c002_r73,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.7673006971010946
5c85640c10d9485c86bf6eb44778c002_r74,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.7722997835580981
5c85640c10d9485c86bf6eb44778c002_r75,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.7766878653442326
5c85640c10d9485c86bf6eb44778c002_r80,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,34,,0.05,0.8283350030030835
5c85640c10d9485c86bf6eb44778c002_r82,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.8183811535082842
5c85640c10d9485c86bf6eb44778c002_r83,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,8,,0.05,0.8383094762559753
5c85640c10d9485c86bf6eb44778c002_r86,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,4,,0.05,0.8220271863570339
5c85640c10d9485c86bf6eb44778c002_r88,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.808589255357692
5c85640c10d9485c86bf6eb44778c002_r89,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,5,,0.05,0.8096111281940379
5c85640c10d9485c86bf6eb44778c002_r99,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.7723354553128196
5c85640c10d9485c86bf6eb44778c002_r100,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.7770727266068369
5c85640c10d9485c86bf6eb44778c002_r102,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,4,,0.05,0.8067862771681736
5c85640c10d9485c86bf6eb44778c002_r104,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,30,,0.05,0.82929939309896
5c85640c10d9485c86bf6eb44778c002_r105,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,35,,0.05,0.8291858346129092
5c85640c10d9485c86bf6eb44778c002_r111,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,92,,0.05,0.835421048882317
5c85640c10d9485c86bf6eb44778c002_r112,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,50,,0.05,0.8310747141854159
5c85640c10d9485c86bf6eb44778c002_r113,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,31,,0.05,0.8268148061039331
5c85640c10d9485c86bf6eb44778c002_r114,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,29,,0.05,0.8241446266317384
5c85640c10d9485c86bf6eb44778c002_r115,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,4,,0.05,0.8225121655658132
5c85640c10d9485c86bf6eb44778c002_r116,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,13,,0.05,0.8171031913672598
5c85640c10d9485c86bf6eb44778c002_r118,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.790915558053425
5c85640c10d9485c86bf6eb44778c002_r119,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,6,,0.05,0.7894184299506589
5c85640c10d9485c86bf6eb44778c002_r120,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,8,,0.05,0.8016168828340098
5c85640c10d9485c86bf6eb44778c002_r121,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,7,,0.05,0.7948075319631855
5c85640c10d9485c86bf6eb44778c002_r124,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.1,0.7385557492272787
5c85640c10d9485c86bf6eb44778c002_r166,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.1,0.7427870245785083
5c85640c10d9485c86bf6eb44778c002_r240,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.7610002766851489
5c85640c10d9485c86bf6eb44778c002_r241,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.7682738541420387
5c85640c10d9485c86bf6eb44778c002_r244,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,2,,0.05,0.7984835121392513
5c85640c10d9485c86bf6eb44778c002_r245,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,12,,0.05,0.8086151844291068
5c85640c10d9485c86bf6eb44778c002_r247,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,10,,0.05,0.8197497196727039
5c85640c10d9485c86bf6eb44778c002_r256,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,28,,0.05,0.8304083597508879
5c85640c10d9485c86bf6eb44778c002_r264,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,2,,0.05,0.8037026806550347
5c85640c10d9485c86bf6eb44778c002_r265,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,5,,0.05,0.7885212847299798
5c85640c10d9485c86bf6eb44778c002_r267,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,20,,0.05,0.8193270860024927
5c85640c10d9485c86bf6eb44778c002_r276,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,42,,0.05,0.8317800855160854
5c85640c10d9485c86bf6eb44778c002_r277,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,17,,0.05,0.8224433400465221
5c85640c10d9485c86bf6eb44778c002_r278,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,5,,0.05,0.8236718332719809
5c85640c10d9485c86bf6eb44778c002_r284,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,4,,0.05,0.7596122069630017
5c85640c10d9485c86bf6eb44778c002_r294,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,12,,0.05,0.8259322759831204
5c85640c10d9485c86bf6eb44778c002_r295,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.8056742064465788
5c85640c10d9485c86bf6eb44778c002_r297,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.7775223390070443
5c85640c10d9485c86bf6eb44778c002_r311,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,2,,0.05,0.8135180168507199
5c85640c10d9485c86bf6eb44778c002_r336,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,2,,0.05,0.7772358490427773
5c85640c10d9485c86bf6eb44778c002_r337,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.7810246742738916
5c85640c10d9485c86bf6eb44778c002_r338,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,2,,0.05,0.7820156268196246
5c85640c10d9485c86bf6eb44778c002_r339,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.7910138311817597
5c85640c10d9485c86bf6eb44778c002_r343,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,27,,0.05,0.8101653027494441
5c85640c10d9485c86bf6eb44778c002_r344,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,3,,0.05,0.8018344557147645
5c85640c10d9485c86bf6eb44778c002_r348,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.7501830536277808
5c85640c10d9485c86bf6eb44778c002_r349,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,1,,0.05,0.771310087009189
5c85640c10d9485c86bf6eb44778c002_r351,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,4,,0.05,0.7759514368247729
5c85640c10d9485c86bf6eb44778c002_r352,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,4,,0.05,0.7881659607922595
5c85640c10d9485c86bf6eb44778c002_r353,5c85640c10d9485c86bf6eb44778c002,sparse_25pct,vehicle,annotation,True,True,2,,0.05,0.7867214209921911
